[13:37:26] <FROM=ASGNSS#TO=HAB#TEXT=4556.24347,00743.75412#CNT=20#RSSI=-79#>
[13:37:30] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.24347,00743.75412#CNT=926#RSSI=-75#>
[13:37:35] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:6,WDA:4,WSA:11,H:23,T:29,R:0,P:6516,B:423#CNT=927#RSSI=-76#>
[13:37:38] <FROM=ASGNSS#TO=HAB#TEXT=4556.24356,00743.75419#CNT=21#RSSI=-73#>
[13:37:42] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.24356,00743.75419#CNT=928#RSSI=-75#>
[13:37:47] <FROM=GSWEA#TO=HAB#TEXT=WD:6,WS:26,WDA:25,WSA:10,H:23,T:29,R:0,P:6516,B:423#CNT=929#RSSI=-79#>
[13:37:49] <FROM=GSWEA#TO=HAB#TEXT=WD:6,WS:26,WDA:25,WSA:10,H:23,T:29,R:0,P:6516,B:423#CNT=929#RSSI=-79#>
[13:37:59] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:6,WDA:2,WSA:9,H:23,T:29,R:0,P:6516,B:423#CNT=930#RSSI=-76#>
[13:38:00] <FROM=ASGNSS#TO=HAB#TEXT=4556.24355,00743.75336#CNT=23#RSSI=-68#>
[13:38:04] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.24355,00743.75336#CNT=931#RSSI=-76#>
[13:38:11] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:6,WDA:2,WSA:8,H:23,T:29,R:0,P:6516,B:424#CNT=932#RSSI=-77#>
[13:38:11] <FROM=ASGNSS#TO=HAB#TEXT=4556.24373,00743.75325#CNT=24#RSSI=-69#>
[13:38:15] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.24373,00743.75325#CNT=933#RSSI=-76#>
[13:38:22] <FROM=ASGNSS#TO=HAB#TEXT=4556.24378,00743.75351#CNT=25#RSSI=-72#>
[13:38:22] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:2,WSA:8,H:23,T:29,R:0,P:6516,B:423#CNT=934#RSSI=-81#>
[13:38:26] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.24378,00743.75351#CNT=935#RSSI=-78#>
[13:38:33] <FROM=ASGNSS#TO=HAB#TEXT=4556.24327,00743.75333#CNT=26#RSSI=-68#>
[13:38:34] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:6,WDA:25,WSA:7,H:23,T:29,R:0,P:6516,B:424#CNT=936#RSSI=-78#>
[13:38:37] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.24327,00743.75333#CNT=937#RSSI=-79#>
[13:38:44] <FROM=ASGNSS#TO=HAB#TEXT=4556.24325,00743.75329#CNT=27#RSSI=-72#>
[13:38:46] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:26,WSA:8,H:23,T:29,R:0,P:6516,B:423#CNT=938#RSSI=-75#>
[13:38:46] <FROM=ASUI#TO=HAB#TEXT=B:1,X:0,Y:0#CNT=28#RSSI=-71#>
[13:38:48] <FROM=ASUIGS#TO=HAB#TEXT=B:1,X:0,Y:0#CNT=939#RSSI=-74#>
[13:38:51] <FROM=ACKHABGS#TO=ASUIGS#TEXT=B:1,X:0,Y:0#CNT=940#RSSI=-76#>
[13:38:55] <FROM=ASGNSS#TO=HAB#TEXT=4556.24292,00743.75371#CNT=29#RSSI=-69#>
[13:38:58] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:0,WDA:27,WSA:0,H:23,T:0,R:0,P:0,B:423#CNT=941#RSSI=-76#>
[13:38:59] <FROM=ASGNSSGS#TO=HAB#TEXT=4556.24292,00743.75371#CNT=942#RSSI=-76#>
[13:39:06] <FROM=ASGNSS#TO=HAB#TEXT=4556.24265,00743.75390#CNT=30#RSSI=-71#>
[13:39:10] <FROM=ASGNSS#TO=HAB#TEXT=4556.24265,00743.75390#CNT=30#RSSI=-71#>
