[11:48:14] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:20,WDA:19,WSA:12,H:26,T:25,R:0,P:6517,B:423#CNT=248#RSSI=-71#>
[11:48:26] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:21,WSA:11,H:26,T:25,R:0,P:6515,B:423#CNT=250#RSSI=-70#>
[11:48:38] <FROM=GSWEA#TO=HAB#TEXT=WD:0,WS:20,WDA:9,WSA:12,H:25,T:25,R:0,P:6516,B:423#CNT=251#RSSI=-71#>
[11:48:50] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:13,WDA:23,WSA:13,H:25,T:25,R:0,P:6516,B:423#CNT=252#RSSI=-72#>
[11:49:02] <FROM=GSWEA#TO=HAB#TEXT=WD:6,WS:6,WDA:22,WSA:13,H:25,T:25,R:0,P:6516,B:0#CNT=253#RSSI=-71#>
[11:49:13] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:26,WDA:8,WSA:12,H:25,T:25,R:0,P:6516,B:424#CNT=254#RSSI=-68#>
[11:49:14] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:26,WDA:8,WSA:12,H:25,T:25,R:0,P:6516,B:424#CNT=254#RSSI=-68#>
[11:49:25] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:20,WDA:8,WSA:13,H:25,T:25,R:0,P:6516,B:424#CNT=255#RSSI=-69#>
[11:49:37] <FROM=GSWEA#TO=HAB#TEXT=WD:24,WS:53,WDA:8,WSA:15,H:25,T:25,R:0,P:6516,B:424#CNT=256#RSSI=-70#>
[11:49:49] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:33,WDA:9,WSA:16,H:25,T:25,R:0,P:6516,B:424#CNT=257#RSSI=-70#>
[11:50:01] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:0,WDA:9,WSA:0,H:25,T:0,R:0,P:0,B:423#CNT=258#RSSI=-69#>
[11:50:12] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:13,WDA:28,WSA:16,H:25,T:25,R:0,P:6516,B:423#CNT=259#RSSI=-70#>
[11:50:24] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:33,WDA:27,WSA:17,H:25,T:25,R:0,P:6516,B:423#CNT=260#RSSI=-70#>
[11:50:36] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:26,WDA:27,WSA:19,H:25,T:25,R:0,P:6516,B:423#CNT=261#RSSI=-69#>
[11:50:48] <FROM=GSWEA#TO=HAB#TEXT=WD:20,WS:13,WDA:32,WSA:18,H:25,T:25,R:0,P:6517,B:423#CNT=262#RSSI=-71#>
[11:51:00] <FROM=GSWEA#TO=HAB#TEXT=WD:20,WS:13,WDA:27,WSA:19,H:25,T:25,R:0,P:6517,B:423#CNT=263#RSSI=-68#>
[11:51:11] <FROM=GSWEA#TO=HAB#TEXT=WD:9,WS:6,WDA:28,WSA:19,H:25,T:25,R:0,P:6516,B:424#CNT=264#RSSI=-69#>
[11:51:23] <FROM=GSWEA#TO=HAB#TEXT=WD:9,WS:0,WDA:26,WSA:17,H:25,T:25,R:0,P:6516,B:424#CNT=265#RSSI=-68#>
[11:51:26] <FROM=GSWEA#TO=HAB#TEXT=WD:9,WS:0,WDA:26,WSA:17,H:25,T:25,R:0,P:6516,B:424#CNT=265#RSSI=-68#>
[11:51:47] <FROM=GSWEA#TO=HAB#TEXT=WD:9,WS:26,WDA:25,WSA:14,H:25,T:25,R:0,P:6516,B:424#CNT=267#RSSI=-73#>
[11:51:59] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:13,WDA:24,WSA:13,H:25,T:25,R:0,P:6516,B:424#CNT=268#RSSI=-72#>
[11:52:10] <FROM=GSWEA#TO=HAB#TEXT=WD:31,WS:6,WDA:22,WSA:12,H:25,T:25,R:0,P:6515,B:423#CNT=269#RSSI=-73#>
[11:52:22] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:6,WDA:21,WSA:11,H:25,T:25,R:0,P:6515,B:423#CNT=270#RSSI=-73#>
[11:52:34] <FROM=GSWEA#TO=HAB#TEXT=WD:31,WS:13,WDA:20,WSA:9,H:25,T:25,R:0,P:6515,B:423#CNT=271#RSSI=-73#>
[11:52:46] <FROM=GSWEA#TO=HAB#TEXT=WD:24,WS:33,WDA:21,WSA:10,H:25,T:25,R:0,P:6515,B:423#CNT=272#RSSI=-74#>
[11:52:58] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:21,WSA:12,H:25,T:25,R:0,P:6515,B:423#CNT=273#RSSI=-74#>
[11:53:09] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:0,WDA:21,WSA:0,H:25,T:0,R:0,P:0,B:423#CNT=274#RSSI=-75#>
[11:53:21] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:13,WDA:31,WSA:12,H:25,T:25,R:0,P:6516,B:424#CNT=275#RSSI=-74#>
[11:53:26] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:13,WDA:31,WSA:12,H:25,T:25,R:0,P:6516,B:424#CNT=275#RSSI=-74#>
[11:53:33] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:6,WDA:23,WSA:12,H:25,T:25,R:0,P:6516,B:423#CNT=276#RSSI=-75#>
[11:53:38] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:6,WDA:23,WSA:12,H:25,T:25,R:0,P:6516,B:423#CNT=276#RSSI=-75#>
[11:53:45] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:6,WDA:23,WSA:11,H:25,T:25,R:0,P:6516,B:424#CNT=277#RSSI=-72#>
[11:53:50] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:6,WDA:23,WSA:11,H:25,T:25,R:0,P:6516,B:424#CNT=277#RSSI=-72#>
