[11:56:18] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:0,WDA:23,WSA:0,H:26,T:0,R:0,P:0,B:423#CNT=290#RSSI=-75#>
[11:56:26] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:0,WDA:23,WSA:0,H:26,T:0,R:0,P:0,B:423#CNT=290#RSSI=-75#>
[11:56:30] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:23,WSA:7,H:26,T:25,R:0,P:6517,B:423#CNT=291#RSSI=-75#>
[11:56:38] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:23,WSA:7,H:26,T:25,R:0,P:6517,B:423#CNT=291#RSSI=-75#>
[11:56:42] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:23,WSA:7,H:26,T:25,R:0,P:6518,B:423#CNT=292#RSSI=-77#>
[11:56:50] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:23,WSA:7,H:26,T:25,R:0,P:6518,B:423#CNT=292#RSSI=-77#>
[11:56:54] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:6,WDA:4,WSA:8,H:26,T:25,R:0,P:6517,B:423#CNT=293#RSSI=-76#>
[11:57:02] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:6,WDA:4,WSA:8,H:26,T:25,R:0,P:6517,B:423#CNT=293#RSSI=-76#>
[11:57:06] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:6,WDA:3,WSA:8,H:26,T:25,R:0,P:6517,B:423#CNT=294#RSSI=-72#>
[11:57:14] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:6,WDA:3,WSA:8,H:26,T:25,R:0,P:6517,B:423#CNT=294#RSSI=-72#>
[11:57:17] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:2,WSA:8,H:26,T:25,R:0,P:6517,B:423#CNT=295#RSSI=-75#>
[11:57:26] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:2,WSA:8,H:26,T:25,R:0,P:6517,B:423#CNT=295#RSSI=-75#>
[11:57:29] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:6,WDA:2,WSA:7,H:26,T:0,R:0,P:0,B:424#CNT=296#RSSI=-78#>
[11:57:38] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:6,WDA:2,WSA:7,H:26,T:0,R:0,P:0,B:424#CNT=296#RSSI=-78#>
[11:57:41] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:13,WDA:2,WSA:6,H:26,T:25,R:0,P:6516,B:424#CNT=297#RSSI=-79#>
[11:57:50] <FROM=GSWEA#TO=HAB#TEXT=WD:13,WS:13,WDA:2,WSA:6,H:26,T:25,R:0,P:6516,B:424#CNT=297#RSSI=-79#>
[11:57:53] <FROM=GSWEA#TO=HAB#TEXT=WD:6,WS:6,WDA:1,WSA:6,H:26,T:25,R:0,P:6516,B:424#CNT=298#RSSI=-72#>
[11:58:02] <FROM=GSWEA#TO=HAB#TEXT=WD:6,WS:6,WDA:1,WSA:6,H:26,T:25,R:0,P:6516,B:424#CNT=298#RSSI=-72#>
[11:58:05] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:6,WDA:0,WSA:6,H:26,T:25,R:0,P:6516,B:424#CNT=299#RSSI=-69#>
[11:58:14] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:6,WDA:0,WSA:6,H:26,T:25,R:0,P:6516,B:424#CNT=299#RSSI=-69#>
[11:58:16] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:1,WSA:6,H:26,T:25,R:0,P:6517,B:423#CNT=300#RSSI=-70#>
[11:58:26] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:1,WSA:6,H:26,T:25,R:0,P:6517,B:423#CNT=300#RSSI=-70#>
[11:58:28] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:0,WDA:1,WSA:0,H:26,T:0,R:0,P:0,B:424#CNT=301#RSSI=-69#>
[11:58:38] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:0,WDA:1,WSA:0,H:26,T:0,R:0,P:0,B:424#CNT=301#RSSI=-69#>
[11:58:40] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:20,WDA:1,WSA:8,H:26,T:25,R:0,P:6517,B:424#CNT=302#RSSI=-72#>
[11:58:50] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:20,WDA:1,WSA:8,H:26,T:25,R:0,P:6517,B:424#CNT=302#RSSI=-72#>
[11:58:52] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:13,WDA:19,WSA:8,H:25,T:25,R:0,P:6517,B:424#CNT=303#RSSI=-74#>
[11:59:02] <FROM=GSWEA#TO=HAB#TEXT=WD:27,WS:13,WDA:19,WSA:8,H:25,T:25,R:0,P:6517,B:424#CNT=303#RSSI=-74#>
[11:59:04] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:19,WSA:9,H:25,T:25,R:0,P:6517,B:424#CNT=304#RSSI=-73#>
[11:59:14] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:19,WSA:9,H:25,T:25,R:0,P:6517,B:424#CNT=304#RSSI=-73#>
[11:59:16] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:20,WSA:9,H:25,T:25,R:0,P:6518,B:424#CNT=305#RSSI=-74#>
[11:59:26] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:20,WSA:9,H:25,T:25,R:0,P:6518,B:424#CNT=305#RSSI=-74#>
[11:59:38] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:6,WDA:20,WSA:9,H:25,T:25,R:0,P:6518,B:424#CNT=305#RSSI=-74#>
[11:59:39] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:6,WDA:23,WSA:8,H:25,T:0,R:0,P:0,B:423#CNT=307#RSSI=-74#>
[11:59:50] <FROM=GSWEA#TO=HAB#TEXT=WD:4,WS:6,WDA:23,WSA:8,H:25,T:0,R:0,P:0,B:423#CNT=307#RSSI=-74#>
[11:59:51] <FROM=GSWEA#TO=HAB#TEXT=WD:9,WS:6,WDA:22,WSA:8,H:25,T:25,R:0,P:6518,B:423#CNT=308#RSSI=-73#>
[12:00:02] <FROM=GSWEA#TO=HAB#TEXT=WD:9,WS:6,WDA:22,WSA:8,H:25,T:25,R:0,P:6518,B:423#CNT=308#RSSI=-73#>
[12:00:03] <FROM=GSWEA#TO=HAB#TEXT=WD:6,WS:6,WDA:24,WSA:8,H:25,T:25,R:0,P:6518,B:423#CNT=309#RSSI=-72#>
[12:00:14] <FROM=GSWEA#TO=HAB#TEXT=WD:6,WS:6,WDA:24,WSA:8,H:25,T:25,R:0,P:6518,B:423#CNT=309#RSSI=-72#>
[12:00:15] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:6,WDA:23,WSA:8,H:25,T:25,R:0,P:6518,B:423#CNT=310#RSSI=-74#>
[12:00:26] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:6,WDA:23,WSA:8,H:25,T:25,R:0,P:6518,B:423#CNT=310#RSSI=-74#>
[12:00:50] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:26,WDA:24,WSA:5,H:25,T:25,R:0,P:6519,B:424#CNT=313#RSSI=-72#>
[12:00:50] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:26,WDA:24,WSA:5,H:25,T:25,R:0,P:6519,B:424#CNT=313#RSSI=-72#>
[12:01:02] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:20,WDA:24,WSA:6,H:25,T:25,R:0,P:6518,B:423#CNT=314#RSSI=-72#>
[12:01:02] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:20,WDA:24,WSA:6,H:25,T:25,R:0,P:6518,B:423#CNT=314#RSSI=-72#>
[12:01:14] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:24,WSA:7,H:25,T:25,R:0,P:6518,B:424#CNT=315#RSSI=-75#>
[12:01:14] <FROM=GSWEA#TO=HAB#TEXT=WD:18,WS:13,WDA:24,WSA:7,H:25,T:25,R:0,P:6518,B:424#CNT=315#RSSI=-75#>
[12:01:25] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:25,WSA:7,H:25,T:25,R:0,P:6519,B:423#CNT=316#RSSI=-74#>
[12:01:26] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:25,WSA:7,H:25,T:25,R:0,P:6519,B:423#CNT=316#RSSI=-74#>
[12:01:37] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:24,WSA:8,H:25,T:25,R:0,P:6517,B:424#CNT=317#RSSI=-77#>
[12:01:38] <FROM=GSWEA#TO=HAB#TEXT=WD:22,WS:13,WDA:24,WSA:8,H:25,T:25,R:0,P:6517,B:424#CNT=317#RSSI=-77#>
